replicate,saprot_macro_f1,blast_macro_f1,delta_saprot_minus_blast,sampled_groups,sampled_rows
1508,0.45871688994587495,0.5103765137832627,-0.0516596238373877,181,324
1509,0.44175457570415555,0.43172775055743345,0.010026825146722096,181,308
1510,0.5122098839535815,0.4456186615023476,0.06659122245123389,181,313
1511,0.4369602211881073,0.458545918367347,-0.021585697179239693,181,302
1512,0.47576583744971035,0.49527968122626237,-0.01951384377655202,181,268
1513,0.48369395574157015,0.5307145277269167,-0.04702057198534659,181,318
1514,0.4349851939132708,0.4212965647748256,0.013688629138445207,181,331
1515,0.5010619527234225,0.40557844932844933,0.09548350339497313,181,328
1516,0.44680164975216397,0.46511822120152413,-0.018316571449360164,181,329
1517,0.43425963331288997,0.5227098571926158,-0.08845022387972579,181,288
1518,0.49664220176349555,0.4801744712655919,0.016467730497903676,181,307
1519,0.5154670646102714,0.48573960350394774,0.029727461106323627,181,301
1520,0.47919548913192817,0.4700295391096167,0.009165950022311464,181,309
1521,0.46759843480800783,0.43682317994911196,0.030775254858895873,181,340
1522,0.4458373915972095,0.48190276807237536,-0.03606537647516589,181,320
1523,0.4543657206782176,0.47674296196466004,-0.022377241286442418,181,317
1524,0.49303557229735695,0.4312076180063934,0.06182795429096355,181,310
1525,0.4644740801828653,0.45615534741824504,0.008318732764620251,181,311
1526,0.479890537059815,0.46019868373223133,0.019691853327583664,181,318
1527,0.5120403033008075,0.530904508059055,-0.01886420475824746,181,294
1528,0.42446034761496143,0.4344121079340713,-0.009951760319109881,181,325
1529,0.452066718043132,0.4307857398951117,0.02128097814802027,181,321
1530,0.4593946610674281,0.44411462794152684,0.01528003312590126,181,318
1531,0.4400436469839279,0.47115715295296895,-0.031113505969041055,181,324
1532,0.47091974579307977,0.47574672405414037,-0.004826978261060599,181,338
1533,0.45821451839914207,0.453127204233831,0.005087314165311052,181,320
1534,0.445528959099915,0.47565007956429817,-0.030121120464383144,181,316
1535,0.4518813997095548,0.49651706193059575,-0.04463566222104093,181,322
1536,0.4773653820395098,0.463939584397659,0.013425797641850812,181,333
1537,0.41387789232905675,0.39574690893306474,0.018130983395992006,181,382
1538,0.4142746287298286,0.4763046573988277,-0.06203002866899909,181,325
1539,0.5222485470665971,0.42937666661322815,0.09287188045336892,181,316
1540,0.42619114194201896,0.49018373285017647,-0.06399259090815751,181,329
1541,0.4164789400608728,0.4125450706003734,0.003933869460499451,181,343
1542,0.42470830948075206,0.5079614593875916,-0.08325314990683957,181,288
1543,0.47386343698060723,0.47646333545629665,-0.0025998984756894217,181,318
1544,0.35459206767700635,0.5009592018390611,-0.1463671341620547,181,297
1545,0.40808367837746795,0.40218289584415706,0.005900782533310889,181,315
1546,0.5243266874183459,0.5879479605435377,-0.06362127312519184,181,257
1547,0.4865603096205812,0.4758910763555813,0.010669233264999911,181,322
1548,0.4749857527428043,0.44490977484590616,0.030075977896898143,181,344
1549,0.4790711772677653,0.48696796712327345,-0.007896789855508124,181,309
1550,0.4360243376759394,0.47208138372195085,-0.036057046046011454,181,305
1551,0.4786513403315891,0.5169814704729506,-0.038330130141361496,181,295
1552,0.4586708443734141,0.4470180613037757,0.011652783069638406,181,313
1553,0.4744371948636511,0.4723421583601626,0.002095036503488523,181,309
1554,0.3839443414944338,0.4171149702468053,-0.033170628752371534,181,349
1555,0.41721034321730793,0.4787953764043169,-0.061585033187008975,181,314
1556,0.48329680655262053,0.5050494927204942,-0.021752686167873625,181,292
1557,0.4673918415292384,0.515618410181393,-0.04822656865215458,181,307
1558,0.47589596497295406,0.4628236875857031,0.013072277387250975,181,334
1559,0.4768475790640922,0.43981275148801924,0.03703482757607296,181,326
1560,0.4654312071064739,0.46991482661257644,-0.004483619506102543,181,328
1561,0.4852722668062709,0.4714752068783151,0.013797059927955768,181,309
1562,0.4234893680151987,0.5161072555589438,-0.09261788754374506,181,303
1563,0.5106366776726714,0.458746497481543,0.0518901801911284,181,346
1564,0.45655477855157295,0.4498568404476448,0.006697938103928158,181,293
1565,0.4593637665592553,0.5213965427019615,-0.062032776142706136,181,283
1566,0.4406762424176602,0.46486823871483873,-0.024191996297178553,181,343
1567,0.4510113265965245,0.47877987492201907,-0.02776854832549458,181,319
1568,0.4403621421165843,0.4462926215418247,-0.005930479425240387,181,336
1569,0.43503310757945746,0.48207015098784495,-0.04703704340838749,181,317
1570,0.4498293692332364,0.46762847492565623,-0.017799105692419825,181,304
1571,0.4707396405033354,0.39008776644520987,0.08065187405812552,181,396
1572,0.4773924070070115,0.5496792064465271,-0.0722867994395156,181,270
1573,0.4258020944151163,0.5323069264929731,-0.10650483207785677,181,279
1574,0.4528338242164116,0.46530988168919196,-0.012476057472780355,181,336
1575,0.4482002848986485,0.5120418053104486,-0.06384152041180013,181,303
1576,0.4224018096947413,0.5058723574388131,-0.08347054774407181,181,295
1577,0.4003734070494655,0.40593178631066645,-0.005558379261200952,181,377
1578,0.48138259444318976,0.5026041940497968,-0.021221599606607078,181,282
1579,0.4373881363514508,0.4702361748015386,-0.032848038450087824,181,323
1580,0.4607414289721522,0.46728540153817566,-0.006543972566023459,181,343
1581,0.4573393205804129,0.5170326201537783,-0.05969329957336539,181,297
1582,0.46728468146754476,0.44932751898159823,0.017957162485946532,181,299
1583,0.5125943634673924,0.5503770990844364,-0.03778273561704404,181,291
1584,0.4861989483056514,0.5276128865295068,-0.04141393822385536,181,278
1585,0.41823862722207755,0.499967193260128,-0.08172856603805045,181,330
1586,0.489318614029089,0.4569547320872503,0.0323638819418387,181,318
1587,0.46525157951995466,0.5012310567573726,-0.0359794772374179,181,310
1588,0.45126232290657875,0.44565447602713865,0.005607846879440104,181,314
1589,0.5294183285349126,0.5090006065057721,0.020417722029140495,181,296
1590,0.483652853490998,0.506938290537692,-0.023285437046694002,181,314
1591,0.4990848629097477,0.453479409527525,0.04560545338222266,181,300
1592,0.4832778829158375,0.46530941136785764,0.01796847154797987,181,312
1593,0.5176885201006213,0.519837536578608,-0.0021490164779867094,181,315
1594,0.4534724907076771,0.427477928016867,0.025994562690810075,181,314
1595,0.43988899362812406,0.525721607529347,-0.08583261390122299,181,292
1596,0.36329897101958436,0.4569598917897902,-0.09366092077020582,181,326
1597,0.4827746795654425,0.5256329514430519,-0.04285827187760938,181,282
1598,0.4415445850471337,0.49903504628216544,-0.057490461235031765,181,322
1599,0.44053276940494995,0.46770793404944905,-0.027175164644499095,181,339
1600,0.35526695526695523,0.42064473517422657,-0.06537777990727134,181,336
1601,0.48627509379484557,0.46267244469011304,0.02360264910473253,181,334
1602,0.4336647360935027,0.43356606047543683,9.867561806586878e-05,181,340
1603,0.382096644697072,0.4733203395761215,-0.09122369487904952,181,305
1604,0.44386333719241317,0.45145878213692087,-0.007595444944507701,181,307
1605,0.4686955432618118,0.43719149554274567,0.03150404771906612,181,310
1606,0.4895370638133795,0.46945852250621145,0.020078541307168074,181,292
1607,0.47260116376941663,0.47654298136622225,-0.003941817596805619,181,326
1608,0.5029770496217344,0.4427005569644324,0.060276492657302005,181,314
1609,0.3957486442853003,0.515662370698438,-0.11991372641313769,181,300
1610,0.4714705196650179,0.4947930364228463,-0.02332251675782837,181,299
1611,0.4448380385248444,0.49449326046802566,-0.04965522194318128,181,292
1612,0.45373380345547537,0.49891181172297394,-0.04517800826749857,181,305
1613,0.47136617175299483,0.45033125483401815,0.021034916918976687,181,315
1614,0.4500390524905563,0.48835125448028677,-0.038312201989730454,181,302
1615,0.45458398009716466,0.46906778651877634,-0.014483806421611678,181,288
1616,0.43082889164695387,0.5073256934270632,-0.07649680178010937,181,303
1617,0.46792010245008026,0.5004992560337158,-0.032579153583635556,181,285
1618,0.44422879485659833,0.4802834430735076,-0.03605464821690929,181,319
1619,0.48956808780813343,0.4755256473618875,0.014042440446245918,181,314
1620,0.43366094845175057,0.5011322342702262,-0.06747128581847567,181,316
1621,0.39353011294746737,0.4830397465962349,-0.08950963364876752,181,333
1622,0.4484761417148994,0.44461270886601095,0.0038634328488884595,181,348
1623,0.4695001249797658,0.4554434459684745,0.014056679011291262,181,304
1624,0.4053635850188852,0.5233004130132923,-0.11793682799440713,181,305
1625,0.4754468955280315,0.528471361773193,-0.053024466245161495,181,296
1626,0.39089892171383545,0.5169451460663764,-0.12604622435254098,181,293
1627,0.476802964524397,0.44483423359351243,0.03196873093088459,181,329
1628,0.5250277405720414,0.45514716500685276,0.06988057556518862,181,330
1629,0.4683484928141452,0.5072373777097046,-0.03888888489555936,181,318
1630,0.4896982783645511,0.42015637158556723,0.06954190677898386,181,305
1631,0.470416354663237,0.5223128184630175,-0.05189646379978047,181,298
1632,0.46748293963671533,0.4211485716134122,0.04633436802330315,181,325
1633,0.46584756352283785,0.5271960037569361,-0.061348440234098245,181,304
1634,0.42895855458565535,0.5196776161031665,-0.09071906151751119,181,318
1635,0.4931378504132849,0.43693086433523864,0.05620698607804625,181,302
1636,0.46449738021717296,0.4933081046037856,-0.02881072438661264,181,347
1637,0.46612162384171024,0.49366961072250953,-0.02754798688079929,181,300
1638,0.4420203663277138,0.46263012334704484,-0.020609757019331043,181,327
1639,0.5381705987934184,0.5790684926541332,-0.04089789386071474,181,266
1640,0.44246982410642766,0.4741901033917841,-0.03172027928535642,181,301
1641,0.3937348452559073,0.47286952724519926,-0.07913468198929197,181,321
1642,0.41486039571145955,0.44778153685716715,-0.0329211411457076,181,311
1643,0.5014505376386065,0.4554751460287735,0.045975391609832994,181,300
1644,0.511330203184744,0.5836707152496626,-0.07234051206491865,181,272
1645,0.4293729608235385,0.5148272732559948,-0.08545431243245627,181,292
1646,0.5042400960384154,0.4785001614715139,0.025739934566901435,181,303
1647,0.4485241534325929,0.46855699331414513,-0.020032839881552245,181,322
1648,0.4748656557127341,0.4722501065076128,0.0026155492051213036,181,336
1649,0.43937208916520476,0.39663664049412056,0.0427354486710842,181,359
1650,0.4011395494070266,0.46016128232555525,-0.059021732918528635,181,318
1651,0.47854528467095564,0.4071540990978332,0.07139118557312246,181,367
1652,0.44529842217259924,0.40484440979449204,0.040454012378107196,181,356
1653,0.42066817244571936,0.46359296091783164,-0.042924788472112285,181,328
1654,0.37794707480859163,0.44086070197181304,-0.06291362716322141,181,337
1655,0.38796883530145493,0.4417905635310018,-0.053821728229546895,181,333
1656,0.4566939203723344,0.5019201382407382,-0.045226217868403806,181,304
1657,0.4627609196786029,0.44770884903078134,0.015052070647821547,181,308
1658,0.49158939144114344,0.4828031533488827,0.008786238092260756,181,315
1659,0.5042019163663395,0.46166472911424455,0.04253718725209493,181,299
1660,0.47956970903054036,0.46802305240545394,0.011546656625086416,181,305
1661,0.36503034231175147,0.4490417940298087,-0.08401145171805724,181,331
1662,0.457868896002653,0.4649133045983285,-0.007044408595675511,181,304
1663,0.4826261728183069,0.4972522270710859,-0.01462605425277902,181,307
1664,0.4102114874188237,0.4792540476367577,-0.06904256021793403,181,320
1665,0.4349334207570174,0.5000852427313422,-0.06515182197432484,181,326
1666,0.41213419258219847,0.4374392614188532,-0.02530506883665473,181,337
1667,0.381337077428159,0.4420561876359864,-0.06071911020782744,181,329
1668,0.42594973738100805,0.432390564081731,-0.006440826700722935,181,333
1669,0.4631456420739542,0.4316895866137845,0.03145605546016972,181,308
1670,0.34127522003762756,0.47436360501466196,-0.1330883849770344,181,323
1671,0.44873393801965233,0.5141699224044826,-0.06543598438483023,181,287
1672,0.4746605059744328,0.47348755609808774,0.0011729498763450863,181,306
1673,0.4580909120277635,0.4849138883806785,-0.02682297635291503,181,322
1674,0.4739810240154472,0.4254932703543695,0.048487753661077715,181,347
1675,0.472274332120278,0.4686581940037741,0.003616138116503853,181,322
1676,0.4721602909882634,0.46862656749811277,0.003533723490150631,181,349
1677,0.46935406667251567,0.37333413562744006,0.09601993104507561,181,388
1678,0.41633264131415043,0.4804339973104276,-0.06410135599627714,181,318
1679,0.3759986724481738,0.5225281485267829,-0.14652947607860906,181,284
1680,0.4071581200740015,0.49727595864421137,-0.09011783857020988,181,317
1681,0.5181881473845399,0.5522505073816858,-0.03406235999714591,181,293
1682,0.5349355449956751,0.5093973860199098,0.02553815897576528,181,288
1683,0.44011762954190214,0.5128446063114117,-0.07272697676950957,181,287
1684,0.39358260658744265,0.5173260211976213,-0.12374341461017863,181,304
1685,0.45852483568825025,0.46385801348412903,-0.005333177795878774,181,310
1686,0.39584954706586295,0.43709233251112317,-0.04124278544526022,181,349
1687,0.49136703802105114,0.5075105154577126,-0.016143477436661502,181,303
1688,0.47862862596913786,0.4878834190267875,-0.009254793057649646,181,319
1689,0.4117733441843069,0.47472557247777675,-0.06295222829346986,181,312
1690,0.4743897985576642,0.48173202120570535,-0.00734222264804113,181,302
1691,0.47084049912099674,0.4894355392327632,-0.018595040111766437,181,308
1692,0.4738284703801945,0.43968825775647796,0.034140212623716526,181,324
1693,0.4642734678815669,0.46194668929008964,0.0023267785914772854,181,301
1694,0.4887882170126418,0.4524559117166689,0.03633230529597292,181,317
1695,0.46181178866430667,0.4754011212038662,-0.013589332539559518,181,287
1696,0.3782677708764665,0.5358542572307029,-0.1575864863542364,181,304
1697,0.4746517733356521,0.4748309878513123,-0.00017921451566016433,181,317
1698,0.48539350393434016,0.49819268325110866,-0.012799179316768494,181,279
1699,0.42886296192304807,0.429504759693439,-0.0006417977703909172,181,339
1700,0.42682251400213245,0.5123405242915072,-0.08551801028937478,181,303
1701,0.49581266723547834,0.5297334318342722,-0.033920764598793895,181,298
1702,0.48652376572505546,0.4090033122653259,0.07752045345972958,181,332
1703,0.4766176924771794,0.47484923962348063,0.0017684528536987543,181,332
1704,0.48646595618144406,0.5036020741748194,-0.017136117993375333,181,302
1705,0.4088025427853933,0.4340375936504759,-0.025235050865082598,181,365
1706,0.5121794581216564,0.5007486862740921,0.011430771847564358,181,285
1707,0.3514682031311965,0.4152897813167185,-0.06382157818552203,181,317
1708,0.47123325692073825,0.41233811107590884,0.05889514584482941,181,339
1709,0.40585274053698633,0.4849638052279769,-0.07911106469099055,181,335
1710,0.4458479791482691,0.38387510212012216,0.061972877028146967,181,359
1711,0.5051279681683994,0.5412734174169783,-0.036145449248578876,181,308
1712,0.4511618944155608,0.4997476809793106,-0.04858578656374979,181,307
1713,0.5458618367982113,0.4667861891209633,0.079075647677248,181,294
1714,0.48295671825136893,0.48173916458301524,0.001217553668353688,181,294
1715,0.47499142770091546,0.5682240685883503,-0.09323264088743483,181,291
1716,0.41027413964086384,0.4979703992805251,-0.08769625963966127,181,322
1717,0.5344257059309934,0.5210254821145883,0.013400223816405044,181,326
1718,0.489288047139688,0.4539674099545003,0.03532063718518769,181,311
1719,0.5014794729080443,0.5481975939118796,-0.04671812100383532,181,288
1720,0.44255592421661183,0.4512641305204906,-0.008708206303878752,181,319
1721,0.4481808819894964,0.4680405974420288,-0.0198597154525324,181,318
1722,0.5038700511584017,0.4544147925245485,0.04945525863385314,181,287
1723,0.4753184735944441,0.43658133197636595,0.038737141618078175,181,354
1724,0.4484023780699097,0.4695201193805196,-0.021117741310609894,181,318
1725,0.4517943789291038,0.524463334229282,-0.07266895530017825,181,312
1726,0.4336468887483432,0.40907143942457386,0.024575449323769316,181,358
1727,0.46263660395383727,0.474734556846418,-0.012097952892580754,181,306
1728,0.41833112569035513,0.44895577205271414,-0.03062464636235901,181,328
1729,0.42485885042276017,0.43437043628250116,-0.00951158585974099,181,347
1730,0.4421499842075839,0.43397275676758434,0.008177227439999546,181,316
1731,0.4537690242750864,0.43372139956726186,0.020047624707824563,181,345
1732,0.49042472004629234,0.48203104064734653,0.008393679398945808,181,319
1733,0.4764611651521135,0.47539751190161506,0.001063653250498453,181,310
1734,0.44659499142948406,0.44581937111739733,0.0007756203120867222,181,344
1735,0.5095977877547525,0.3941348251459393,0.11546296260881322,181,326
1736,0.5065228426227086,0.5375541228492755,-0.03103128022656687,181,284
1737,0.45541794753925596,0.46396293433293506,-0.008544986793679099,181,323
1738,0.4891625611507106,0.46413014771618155,0.025032413434529055,181,337
1739,0.48417269418601405,0.4808223254805072,0.0033503687055068676,181,303
1740,0.5236885142665907,0.49839697093468166,0.025291543331909028,181,316
1741,0.4440247867375889,0.439256738129631,0.0047680486079578754,181,340
1742,0.4097023328260651,0.43972765522322527,-0.03002532239716016,181,360
1743,0.4841452763335113,0.4956171879341147,-0.011471911600603402,181,297
1744,0.411157382947236,0.4722213774050408,-0.06106399445780475,181,303
1745,0.3956199244169824,0.4657804487535478,-0.07016052433656539,181,300
1746,0.3955380387799257,0.41135271366043064,-0.01581467488050492,181,373
1747,0.5032703508135719,0.5096685795052459,-0.006398228691674057,181,290
1748,0.49430331006204253,0.4597020047706515,0.03460130529139105,181,314
1749,0.4105003013328149,0.44381228346052665,-0.03331198212771175,181,361
1750,0.5464099024737596,0.4479652779800093,0.09844462449375035,181,311
1751,0.4579082201300705,0.42199953025976134,0.03590868987030915,181,330
1752,0.4704637674636946,0.4868336654563926,-0.016369897992698,181,360
1753,0.4341820546911633,0.505642080857912,-0.07146002616674868,181,299
1754,0.48584713605722,0.47273098865508517,0.013116147402134848,181,333
1755,0.4737094651380365,0.509492167723875,-0.03578270258583843,181,308
1756,0.42559174532540156,0.5045829043167841,-0.07899115899138254,181,314
1757,0.4729017636268798,0.5012077288710726,-0.028305965244192766,181,301
1758,0.48482348226117017,0.5044232315618874,-0.01959974930071723,181,359
1759,0.44092520653016665,0.4699075345950038,-0.028982328064837137,181,328
1760,0.3871501429971848,0.5233466075652444,-0.13619646456805962,181,296
1761,0.4226641307588142,0.4313385525150231,-0.008674421756208917,181,356
1762,0.45246339856768775,0.4480804846960231,0.004382913871664673,181,314
1763,0.4683514837553049,0.41779217477916525,0.05055930897613964,181,335
1764,0.4583772865900443,0.45338730398963106,0.004989982600413223,181,325
1765,0.47847471399608843,0.4481235929368417,0.030351121059246755,181,308
1766,0.4613400044909423,0.42928793272628035,0.03205207176466196,181,342
1767,0.508382182738882,0.4737037074951695,0.03467847524371254,181,311
1768,0.45214081570165116,0.49837792907391176,-0.04623711337226061,181,294
1769,0.4876053486109661,0.5139678787988414,-0.02636253018787532,181,293
1770,0.3821619175110924,0.4767424662913106,-0.09458054878021821,181,317
1771,0.48130097483072365,0.464812196448352,0.01648877838237167,181,323
1772,0.47395673361582125,0.5009167352024767,-0.026960001586655458,181,313
1773,0.3933644404519563,0.43904923260592377,-0.04568479215396748,181,312
1774,0.42453290546744393,0.48707155931021173,-0.0625386538427678,181,324
1775,0.4257156763889149,0.4758567266021925,-0.05014105021327764,181,365
1776,0.40329924937570816,0.4303074357668565,-0.027008186391148326,181,349
1777,0.47827323031228125,0.45716786319270797,0.02110536711957328,181,320
1778,0.4175372637873928,0.39960953026956153,0.01792773351783128,181,353
1779,0.4374005447649379,0.44237202457327546,-0.004971479808337564,181,351
1780,0.4840921889802487,0.4471782486291704,0.03691394035107831,181,316
1781,0.49864560248357254,0.4324598557555741,0.06618574672799843,181,346
1782,0.4389745148942473,0.4877242672335697,-0.04874975233932238,181,302
1783,0.4636751452386637,0.45873419379857144,0.004940951440092267,181,309
1784,0.48466666829082505,0.48058031963667613,0.004086348654148919,181,332
1785,0.4141344680164556,0.4911674081369674,-0.07703294012051182,181,295
1786,0.4545563483146084,0.4712294212784508,-0.016673072963842406,181,332
1787,0.5157839654080255,0.4921504825227546,0.023633482885270896,181,295
1788,0.4529093774420773,0.5031393278436587,-0.05022995040158135,181,322
1789,0.3974676376437521,0.38982259102664857,0.007645046617103524,181,348
1790,0.4419625289290852,0.5315961163586532,-0.089633587429568,181,298
1791,0.4217429651761449,0.5108708004506263,-0.08912783527448137,181,298
1792,0.5589597986623495,0.5285928759276045,0.03036692273474495,181,287
1793,0.4746338104603189,0.42939665465173654,0.04523715580858234,181,347
1794,0.44547339427464266,0.4874135656178927,-0.04194017134325001,181,318
1795,0.4781122933810838,0.4253647303438618,0.052747563037222,181,327
1796,0.4539089050853757,0.47139311958368196,-0.017484214498306283,181,288
1797,0.3769926700980733,0.5127399248956738,-0.13574725479760047,181,308
1798,0.4456055107482451,0.4769659454693019,-0.03136043472105676,181,325
1799,0.4243108395364034,0.46714287575672003,-0.042832036220316616,181,295
1800,0.4314120475340729,0.41043708338656737,0.020974964147505548,181,344
1801,0.47793440738965226,0.5336620733922083,-0.05572766600255602,181,316
1802,0.39368927244218926,0.40009390802050804,-0.006404635578318774,181,335
1803,0.44138966159785725,0.46666180384655764,-0.02527214224870039,181,314
1804,0.443962783637658,0.41686644633419606,0.027096337303461948,181,344
1805,0.44394618644469214,0.5347041236296401,-0.09075793718494801,181,277
1806,0.5041438275901574,0.4672130454161795,0.03693078217397794,181,302
1807,0.47517070118604804,0.45265968389321803,0.022511017292830005,181,336
1808,0.5056148948209145,0.5204860122381137,-0.014871117417199264,181,295
1809,0.4875206911234519,0.49099302207821477,-0.003472330954762848,181,297
1810,0.383645351883486,0.5057531267948879,-0.12210777491140196,181,300
1811,0.46623832508078145,0.4349018545668916,0.031336470513889825,181,335
1812,0.42073554710094313,0.46947687977882663,-0.0487413326778835,181,323
1813,0.45582788221567105,0.4578051195015975,-0.0019772372859264697,181,333
1814,0.4951990588636552,0.548156104547082,-0.052957045683426796,181,281
1815,0.5087922919532373,0.4741088308801313,0.03468346107310599,181,312
1816,0.44912575965074286,0.4747488401855703,-0.025623080534827425,181,310
1817,0.5030553581109466,0.40990625518500085,0.09314910292594575,181,281
1818,0.44686222322135166,0.5142688131153083,-0.06740658989395659,181,297
1819,0.42745068369085093,0.4524514436903724,-0.02500075999952145,181,318
1820,0.4770337693653494,0.4790693938115326,-0.0020356244461831596,181,317
1821,0.4090329162269298,0.4320625117990481,-0.02302959557211831,181,335
1822,0.451906691745981,0.4517742673992674,0.00013242434671362213,181,335
1823,0.44197359073378734,0.5102475166777874,-0.06827392594400011,181,327
1824,0.45202397773052827,0.4680931692891826,-0.016069191558654328,181,319
1825,0.4598475667896243,0.42506587476137575,0.034781692028248545,181,347
1826,0.44581652141813916,0.5196898764368669,-0.07387335501872777,181,308
1827,0.48756866060088455,0.4685215277333504,0.019047132867534178,181,295
1828,0.46081849655612345,0.4105264729828259,0.05029202357329754,181,340
1829,0.4451358881773628,0.463230864802231,-0.018094976624868198,181,292
1830,0.44756448772903207,0.48166053570308703,-0.034096047974054966,181,303
1831,0.4647489172426202,0.4967318624471791,-0.03198294520455891,181,292
1832,0.47092155795874724,0.4775218882783249,-0.006600330319577685,181,319
1833,0.4642500685208396,0.43014856576053634,0.03410150276030327,181,349
1834,0.431339294959998,0.4527987831377662,-0.021459488177768216,181,337
1835,0.4781908973360964,0.5164184465800388,-0.038227549243942394,181,299
1836,0.43516963132622793,0.5001441125649343,-0.06497448123870636,181,324
1837,0.4516340026799572,0.4292490538669007,0.02238494881305647,181,364
1838,0.4706971769703366,0.4547114771237198,0.015985699846616797,181,319
1839,0.42991638820424527,0.5642189346072841,-0.13430254640303885,181,286
1840,0.43604744678913476,0.46953084007404916,-0.0334833932849144,181,296
1841,0.4608478289207646,0.4726269744643462,-0.011779145543581615,181,332
1842,0.410584682806905,0.4708403151209454,-0.06025563231404035,181,302
1843,0.428739272639583,0.4732055345851233,-0.04446626194554032,181,309
1844,0.5378987374191532,0.4852724823742616,0.052626255044891546,181,307
1845,0.376447025865573,0.4159792242940065,-0.03953219842843353,181,295
1846,0.4355164861441762,0.46182966693512,-0.026313180790943802,181,306
1847,0.4587877048052422,0.4680208083233294,-0.009233103518087149,181,343
1848,0.42750750050289726,0.42294824259024827,0.004559257912648995,181,321
1849,0.42184842058997785,0.4736478166567499,-0.05179939606677203,181,338
1850,0.4430777068911552,0.42190238715390344,0.021175319737251785,181,306
1851,0.4605118803678912,0.4841447690187186,-0.02363288865082741,181,285
1852,0.46351220567126766,0.48990511503525386,-0.026392909363986194,181,301
1853,0.40449810500428185,0.46623135459821985,-0.061733249593938,181,321
1854,0.3986661647531213,0.4890871527405661,-0.0904209879874448,181,317
1855,0.3630049796160194,0.4434273293799356,-0.08042234976391621,181,292
1856,0.4740950434817052,0.38919213249339535,0.08490291098830988,181,358
1857,0.4664297400411509,0.4939351888036098,-0.027505448762458917,181,305
1858,0.3999593888385041,0.45552220685509853,-0.055562818016594406,181,319
1859,0.46709038416549814,0.5019570949639951,-0.03486671079849696,181,278
1860,0.49181796459343274,0.44069830485647576,0.05111965973695698,181,329
1861,0.4906124731791167,0.4540366665487311,0.03657580663038562,181,315
1862,0.48566973978294586,0.5375948995674847,-0.05192515978453888,181,287
1863,0.48708974822452905,0.5229178907682445,-0.03582814254371541,181,295
1864,0.4548181284685807,0.5058618903967826,-0.051043761928201925,181,298
1865,0.47151711963245485,0.45436194841114425,0.017155171221310606,181,309
1866,0.4507499528016264,0.4583185052712534,-0.00756855246962701,181,325
1867,0.48200708388263974,0.4999299398033575,-0.01792285592071774,181,305
1868,0.4923020522668117,0.5400983436853001,-0.0477962914184884,181,263
1869,0.49726773629427573,0.4545518863268475,0.04271584996742822,181,310
1870,0.4568703740540308,0.5031733963691952,-0.04630302231516442,181,298
1871,0.4786548290877723,0.5094714916354042,-0.03081666254763188,181,297
1872,0.4816637937748044,0.47071581352023373,0.010947980254570666,181,345
1873,0.4506893146781815,0.49906194835407197,-0.04837263367589045,181,305
1874,0.5180949512256503,0.4183680147886418,0.09972693643700853,181,312
1875,0.4238944152087811,0.4770647519043615,-0.05317033669558041,181,320
1876,0.49243942611514147,0.44211781802110683,0.05032160809403463,181,312
1877,0.5260613526801666,0.5535779680411157,-0.02751661536094907,181,294
1878,0.4992699066369048,0.4357280754817149,0.06354183115518991,181,302
1879,0.4651622563919185,0.38068825910931164,0.08447399728260685,181,367
1880,0.48289975433604326,0.46711132572691605,0.015788428609127214,181,317
1881,0.4571076861091436,0.4897421121648252,-0.03263442605568162,181,314
1882,0.39053724053724054,0.43696980929123785,-0.046432568753997316,181,330
1883,0.41261506477442295,0.4267858210607724,-0.01417075628634945,181,320
1884,0.4375946205945411,0.47632064858591366,-0.03872602799137259,181,318
1885,0.4625431236322596,0.49176375138645095,-0.029220627754191375,181,296
1886,0.49720564093329495,0.4859262129783998,0.011279427954895171,181,308
1887,0.49543481369407194,0.5197821092263712,-0.024347295532299307,181,310
1888,0.42752649179667807,0.49811822637909603,-0.07059173458241796,181,322
1889,0.4079585095299381,0.45141374382191624,-0.04345523429197812,181,330
1890,0.50690826596814,0.40937682061336894,0.09753144535477104,181,317
1891,0.4929605997533752,0.4959234539585498,-0.0029628542051746143,181,314
1892,0.48425050191354535,0.5038488972781983,-0.01959839536465291,181,322
1893,0.458249293360591,0.4234630294297091,0.03478626393088191,181,333
1894,0.38883034014068535,0.490379750392266,-0.10154941025158065,181,294
1895,0.5010794362278236,0.5013387312254629,-0.0002592949976393255,181,297
1896,0.4706965649607768,0.5548792652976411,-0.08418270033686431,181,265
1897,0.44150763409357413,0.48279000747328465,-0.041282373379710524,181,330
1898,0.5025477702085657,0.4698829288625207,0.03266484134604497,181,328
1899,0.4815606092433798,0.43560139677081217,0.04595921247256762,181,353
1900,0.5102107373002819,0.5171328502715977,-0.006922112971315841,181,294
1901,0.5017007816900504,0.4533567672862232,0.048344014403827185,181,329
1902,0.4689878869734449,0.5120096449576014,-0.04302175798415647,181,320
1903,0.43107169094293557,0.3898543187457502,0.041217372197185353,181,352
1904,0.4586581347781773,0.4486316365626711,0.010026498215506219,181,300
1905,0.4575545440874311,0.44396823237581423,0.013586311711616894,181,327
1906,0.32259669863141294,0.3473982575486335,-0.02480155891722058,181,365
1907,0.4641147916966665,0.48620217822599837,-0.0220873865293319,181,298
1908,0.4434445166470913,0.46087083731025363,-0.017426320663162354,181,310
1909,0.45020445221845445,0.45361554227738826,-0.003411090058933808,181,308
1910,0.44959975849690853,0.4501857413708791,-0.0005859828739705475,181,313
